[Czas: 17:13:37.837]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 17:13:40.662]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017057] treść nr: 6
[Czas: 17:13:42.044]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018233] |	 Wynik cząstkowy: 50
[Czas: 17:13:42.044]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018233] |	 ZDAŁ B |	 Wynik: 61.33 pkt
[Czas: 17:13:42.044]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018236] treść nr: 40
[Czas: 17:13:42.044]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018236] treść nr: 24
[Czas: 17:13:42.044]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018236] treść nr: 26
[Czas: 17:13:42.045]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018236] |	 Wynik cząstkowy: 53
[Czas: 17:13:42.045]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018236] |	 Wynik cząstkowy: 86
[Czas: 17:13:42.045]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018236] |	 Wynik cząstkowy: 11
[Czas: 17:13:42.045]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018236] |	 ZDAŁ B |	 Wynik: 50.00 pkt
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018237] treść nr: 11
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018237] treść nr: 10
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018237] treść nr: 16
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018237] |	 Wynik cząstkowy: 13
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018237] |	 Wynik cząstkowy: 93
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018237] |	 Wynik cząstkowy: 73
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018237] |	 ZDAŁ B |	 Wynik: 59.67 pkt
[Czas: 17:13:42.046]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018239] treść nr: 34
[Czas: 17:13:42.047]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018239] treść nr: 22
[Czas: 17:13:42.047]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018239] treść nr: 18
[Czas: 17:13:42.047]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018239] |	 Wynik cząstkowy: 33
[Czas: 17:13:42.047]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018239] |	 Wynik cząstkowy: 2
[Czas: 17:13:42.047]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018239] |	 Wynik cząstkowy: 74
[Czas: 17:13:42.047]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018239] |	 ZDAŁ B |	 Wynik: 36.33 pkt
[Czas: 17:13:42.047]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018241] treść nr: 49
[Czas: 17:13:42.048]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018241] treść nr: 29
[Czas: 17:13:42.048]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018241] treść nr: 27
[Czas: 17:13:42.048]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018241] |	 Wynik cząstkowy: 44
[Czas: 17:13:42.048]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018241] |	 Wynik cząstkowy: 55
[Czas: 17:13:42.048]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018241] |	 Wynik cząstkowy: 28
[Czas: 17:13:42.048]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018241] |	 ZDAŁ B |	 Wynik: 42.33 pkt
[Czas: 17:13:42.049]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018242] treść nr: 8
[Czas: 17:13:42.049]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018242] treść nr: 15
[Czas: 17:13:42.049]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018242] treść nr: 23
[Czas: 17:13:42.049]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018242] |	 Wynik cząstkowy: 51
[Czas: 17:13:42.049]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018242] |	 Wynik cząstkowy: 87
[Czas: 17:13:42.049]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018242] |	 Wynik cząstkowy: 14
[Czas: 17:13:42.049]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018242] |	 ZDAŁ B |	 Wynik: 50.67 pkt
[Czas: 17:13:42.050]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018244] treść nr: 23
[Czas: 17:13:42.050]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018244] treść nr: 4
[Czas: 17:13:42.050]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018244] treść nr: 50
[Czas: 17:13:42.050]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018244] |	 Wynik cząstkowy: 5
[Czas: 17:13:42.050]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018244] |	 Wynik cząstkowy: 43
[Czas: 17:13:42.050]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018244] |	 Wynik cząstkowy: 10
[Czas: 17:13:42.051]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018244] |	 OBLAŁ B |	 Wynik: 19.33 pkt
[Czas: 17:13:42.051]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018245] treść nr: 49
[Czas: 17:13:42.051]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018245] treść nr: 5
[Czas: 17:13:42.051]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018245] treść nr: 46
[Czas: 17:13:42.051]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018245] |	 Wynik cząstkowy: 64
[Czas: 17:13:42.051]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018245] |	 Wynik cząstkowy: 54
[Czas: 17:13:42.051]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018245] |	 Wynik cząstkowy: 20
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018245] |	 ZDAŁ B |	 Wynik: 46.00 pkt
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018247] treść nr: 27
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018247] treść nr: 4
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018247] treść nr: 12
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018247] |	 Wynik cząstkowy: 93
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018247] |	 Wynik cząstkowy: 66
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018247] |	 Wynik cząstkowy: 79
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018247] |	 ZDAŁ B |	 Wynik: 79.33 pkt
[Czas: 17:13:42.052]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018248] treść nr: 12
[Czas: 17:13:42.053]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018248] treść nr: 5
[Czas: 17:13:42.053]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018248] treść nr: 45
[Czas: 17:13:42.053]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018248] |	 Wynik cząstkowy: 37
[Czas: 17:13:42.053]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018248] |	 Wynik cząstkowy: 29
[Czas: 17:13:42.053]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018248] |	 Wynik cząstkowy: 21
[Czas: 17:13:42.053]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018248] |	 OBLAŁ B |	 Wynik: 29.00 pkt
[Czas: 17:13:42.055]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018251] treść nr: 47
[Czas: 17:13:42.055]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018251] treść nr: 16
[Czas: 17:13:42.055]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018251] treść nr: 38
[Czas: 17:13:42.055]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018251] |	 Wynik cząstkowy: 26
[Czas: 17:13:42.055]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018251] |	 Wynik cząstkowy: 47
[Czas: 17:13:42.055]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018251] |	 Wynik cząstkowy: 69
[Czas: 17:13:42.055]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018251] |	 ZDAŁ B |	 Wynik: 47.33 pkt
[Czas: 17:13:42.056]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018253] treść nr: 44
[Czas: 17:13:42.056]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018253] treść nr: 20
[Czas: 17:13:42.056]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018253] treść nr: 8
[Czas: 17:13:42.056]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018253] |	 Wynik cząstkowy: 9
[Czas: 17:13:42.056]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018253] |	 Wynik cząstkowy: 69
[Czas: 17:13:42.056]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018253] |	 Wynik cząstkowy: 54
[Czas: 17:13:42.056]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018253] |	 ZDAŁ B |	 Wynik: 44.00 pkt
[Czas: 17:13:42.057]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018254] treść nr: 32
[Czas: 17:13:42.057]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018254] treść nr: 20
[Czas: 17:13:42.057]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018254] treść nr: 8
[Czas: 17:13:42.057]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018254] |	 Wynik cząstkowy: 1
[Czas: 17:13:42.057]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018254] |	 Wynik cząstkowy: 78
[Czas: 17:13:42.057]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018254] |	 Wynik cząstkowy: 18
[Czas: 17:13:42.058]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018254] |	 ZDAŁ B |	 Wynik: 32.33 pkt
[Czas: 17:13:42.058]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018256] treść nr: 19
[Czas: 17:13:42.058]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018256] treść nr: 15
[Czas: 17:13:42.058]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018256] treść nr: 34
[Czas: 17:13:42.059]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018256] |	 Wynik cząstkowy: 100
[Czas: 17:13:42.059]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018256] |	 Wynik cząstkowy: 9
[Czas: 17:13:42.059]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018256] |	 Wynik cząstkowy: 42
[Czas: 17:13:42.059]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018256] |	 ZDAŁ B |	 Wynik: 50.33 pkt
[Czas: 17:13:42.060]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018259] treść nr: 47
[Czas: 17:13:42.060]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018259] treść nr: 21
[Czas: 17:13:42.060]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018259] treść nr: 46
[Czas: 17:13:42.061]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018259] |	 Wynik cząstkowy: 88
[Czas: 17:13:42.061]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018259] |	 Wynik cząstkowy: 23
[Czas: 17:13:42.061]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018259] |	 Wynik cząstkowy: 58
[Czas: 17:13:42.061]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018259] |	 ZDAŁ B |	 Wynik: 56.33 pkt
[Czas: 17:13:42.061]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018260] treść nr: 16
[Czas: 17:13:42.061]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018260] treść nr: 7
[Czas: 17:13:42.061]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018260] treść nr: 19
[Czas: 17:13:42.062]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018260] |	 Wynik cząstkowy: 40
[Czas: 17:13:42.062]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018260] |	 Wynik cząstkowy: 57
[Czas: 17:13:42.062]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018260] |	 Wynik cząstkowy: 75
[Czas: 17:13:42.062]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018260] |	 ZDAŁ B |	 Wynik: 57.33 pkt
[Czas: 17:13:42.063]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018263] treść nr: 10
[Czas: 17:13:42.063]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018263] treść nr: 22
[Czas: 17:13:42.063]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018263] treść nr: 38
[Czas: 17:13:42.064]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018263] |	 Wynik cząstkowy: 16
[Czas: 17:13:42.064]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018263] |	 Wynik cząstkowy: 50
[Czas: 17:13:42.064]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018263] |	 Wynik cząstkowy: 79
[Czas: 17:13:42.064]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018263] |	 ZDAŁ B |	 Wynik: 48.33 pkt
[Czas: 17:13:42.064]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018265] treść nr: 22
[Czas: 17:13:42.065]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018265] treść nr: 2
[Czas: 17:13:42.065]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018265] treść nr: 28
[Czas: 17:13:42.065]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018265] |	 Wynik cząstkowy: 33
[Czas: 17:13:42.065]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018265] |	 Wynik cząstkowy: 30
[Czas: 17:13:42.065]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018265] |	 Wynik cząstkowy: 66
[Czas: 17:13:42.065]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018265] |	 ZDAŁ B |	 Wynik: 43.00 pkt
[Czas: 17:13:42.066]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018266] treść nr: 11
[Czas: 17:13:42.066]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018266] treść nr: 50
[Czas: 17:13:42.066]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018266] treść nr: 32
[Czas: 17:13:42.066]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018266] |	 Wynik cząstkowy: 96
[Czas: 17:13:42.066]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018266] |	 Wynik cząstkowy: 79
[Czas: 17:13:42.066]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018266] |	 Wynik cząstkowy: 85
[Czas: 17:13:42.066]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018266] |	 ZDAŁ B |	 Wynik: 86.67 pkt
[Czas: 17:13:42.067]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018268] treść nr: 35
[Czas: 17:13:42.067]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018268] treść nr: 28
[Czas: 17:13:42.067]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018268] treść nr: 16
[Czas: 17:13:42.067]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018268] |	 Wynik cząstkowy: 81
[Czas: 17:13:42.067]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018268] |	 Wynik cząstkowy: 98
[Czas: 17:13:42.067]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018268] |	 Wynik cząstkowy: 50
[Czas: 17:13:42.067]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018268] |	 ZDAŁ B |	 Wynik: 76.33 pkt
[Czas: 17:13:42.068]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1018269] treść nr: 37
[Czas: 17:13:42.068]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1018269] treść nr: 38
[Czas: 17:13:42.068]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018269] treść nr: 32
[Czas: 17:13:42.068]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1018269] |	 Wynik cząstkowy: 56
[Czas: 17:13:42.068]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1018269] |	 Wynik cząstkowy: 69
[Czas: 17:13:42.068]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1018269] |	 Wynik cząstkowy: 64
[Czas: 17:13:42.069]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1018269] |	 ZDAŁ B |	 Wynik: 63.00 pkt
[Czas: 17:13:42.069]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1018271] treść nr: 25
