[Czas: 15:42:48.749]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:42:51.164]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887240] treść nr: 24
[Czas: 15:42:59.229]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887281] treść nr: 47
[Czas: 15:42:59.435]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887281] |	 Wynik cząstkowy: 5
[Czas: 15:42:59.435]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887281] |	 Wynik cząstkowy: 57
[Czas: 15:42:59.435]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887281] |	 Wynik cząstkowy: 13
[Czas: 15:42:59.435]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887281] |	 Wynik cząstkowy: 35
[Czas: 15:42:59.435]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887281] |	 Wynik cząstkowy: 83
[Czas: 15:42:59.435]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887281] |	 ZDAŁ A (-> B) |	 Wynik: 38.60 pkt
[Czas: 15:42:59.436]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887282] treść nr: 35
[Czas: 15:42:59.436]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887282] treść nr: 4
[Czas: 15:42:59.436]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887282] treść nr: 2
[Czas: 15:42:59.436]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887282] treść nr: 24
[Czas: 15:42:59.436]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887282] treść nr: 23
[Czas: 15:42:59.652]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887282] |	 Wynik cząstkowy: 11
[Czas: 15:42:59.652]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887282] |	 Wynik cząstkowy: 80
[Czas: 15:42:59.653]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887282] |	 Wynik cząstkowy: 32
[Czas: 15:42:59.652]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887282] |	 Wynik cząstkowy: 41
[Czas: 15:42:59.652]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887282] |	 Wynik cząstkowy: 84
[Czas: 15:42:59.653]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887282] |	 ZDAŁ A (-> B) |	 Wynik: 49.60 pkt
[Czas: 15:42:59.654]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887283] treść nr: 26
[Czas: 15:42:59.654]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887283] treść nr: 36
[Czas: 15:42:59.654]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887283] treść nr: 45
[Czas: 15:42:59.654]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887283] treść nr: 47
[Czas: 15:42:59.654]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887283] treść nr: 29
[Czas: 15:42:59.859]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887283] |	 Wynik cząstkowy: 15
[Czas: 15:42:59.859]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887283] |	 Wynik cząstkowy: 91
[Czas: 15:42:59.859]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887283] |	 Wynik cząstkowy: 71
[Czas: 15:42:59.859]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887283] |	 Wynik cząstkowy: 88
[Czas: 15:42:59.859]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887283] |	 Wynik cząstkowy: 45
[Czas: 15:42:59.860]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887283] |	 ZDAŁ A (-> B) |	 Wynik: 62.00 pkt
[Czas: 15:42:59.860]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887284] treść nr: 3
[Czas: 15:42:59.861]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887284] treść nr: 28
[Czas: 15:42:59.861]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887284] treść nr: 15
[Czas: 15:42:59.861]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887284] treść nr: 30
[Czas: 15:42:59.861]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887284] treść nr: 19
[Czas: 15:43:00.062]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887284] |	 Wynik cząstkowy: 21
[Czas: 15:43:00.062]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887284] |	 Wynik cząstkowy: 33
[Czas: 15:43:00.062]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887284] |	 Wynik cząstkowy: 71
[Czas: 15:43:00.062]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887284] |	 Wynik cząstkowy: 70
[Czas: 15:43:00.062]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887284] |	 Wynik cząstkowy: 76
[Czas: 15:43:00.063]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887284] |	 ZDAŁ A (-> B) |	 Wynik: 54.20 pkt
[Czas: 15:43:00.063]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887285] treść nr: 2
[Czas: 15:43:00.064]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887285] treść nr: 31
[Czas: 15:43:00.064]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887285] treść nr: 33
[Czas: 15:43:00.064]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887285] treść nr: 3
[Czas: 15:43:00.064]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887285] treść nr: 5
[Czas: 15:43:00.265]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887285] |	 Wynik cząstkowy: 59
[Czas: 15:43:00.265]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887285] |	 Wynik cząstkowy: 76
[Czas: 15:43:00.265]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887285] |	 Wynik cząstkowy: 73
[Czas: 15:43:00.265]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887285] |	 Wynik cząstkowy: 10
[Czas: 15:43:00.265]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887285] |	 Wynik cząstkowy: 66
[Czas: 15:43:00.266]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887285] |	 ZDAŁ A (-> B) |	 Wynik: 56.80 pkt
[Czas: 15:43:00.267]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887286] treść nr: 10
[Czas: 15:43:00.267]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887286] treść nr: 21
[Czas: 15:43:00.267]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887286] treść nr: 8
[Czas: 15:43:00.267]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887286] treść nr: 4
[Czas: 15:43:00.267]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887286] treść nr: 20
[Czas: 15:43:00.468]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887286] |	 Wynik cząstkowy: 97
[Czas: 15:43:00.469]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887286] |	 Wynik cząstkowy: 55
[Czas: 15:43:00.469]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887286] |	 Wynik cząstkowy: 57
[Czas: 15:43:00.469]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887286] |	 Wynik cząstkowy: 41
[Czas: 15:43:00.469]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887286] |	 Wynik cząstkowy: 42
[Czas: 15:43:00.469]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887286] |	 ZDAŁ A (-> B) |	 Wynik: 58.40 pkt
[Czas: 15:43:00.470]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887287] treść nr: 40
[Czas: 15:43:00.470]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887287] treść nr: 12
[Czas: 15:43:00.470]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887287] treść nr: 49
[Czas: 15:43:00.471]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887287] treść nr: 5
[Czas: 15:43:00.471]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887287] treść nr: 42
[Czas: 15:43:00.672]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887287] |	 Wynik cząstkowy: 88
[Czas: 15:43:00.672]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887287] |	 Wynik cząstkowy: 21
[Czas: 15:43:00.672]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887287] |	 Wynik cząstkowy: 92
[Czas: 15:43:00.672]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887287] |	 Wynik cząstkowy: 57
[Czas: 15:43:00.672]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887287] |	 Wynik cząstkowy: 23
[Czas: 15:43:00.673]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887287] |	 ZDAŁ A (-> B) |	 Wynik: 56.20 pkt
[Czas: 15:43:00.674]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887288] treść nr: 42
[Czas: 15:43:00.674]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887288] treść nr: 39
[Czas: 15:43:00.674]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887288] treść nr: 44
[Czas: 15:43:00.674]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887288] treść nr: 24
[Czas: 15:43:00.674]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887288] treść nr: 43
[Czas: 15:43:00.876]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887288] |	 Wynik cząstkowy: 53
[Czas: 15:43:00.876]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887288] |	 Wynik cząstkowy: 44
[Czas: 15:43:00.876]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887288] |	 Wynik cząstkowy: 18
[Czas: 15:43:00.876]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887288] |	 Wynik cząstkowy: 54
[Czas: 15:43:00.876]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887288] |	 Wynik cząstkowy: 78
[Czas: 15:43:00.876]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887288] |	 ZDAŁ A (-> B) |	 Wynik: 49.40 pkt
[Czas: 15:43:00.877]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887289] treść nr: 47
[Czas: 15:43:00.877]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887289] treść nr: 10
[Czas: 15:43:00.877]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887289] treść nr: 1
[Czas: 15:43:00.877]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887289] treść nr: 6
[Czas: 15:43:00.877]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887289] treść nr: 15
[Czas: 15:43:01.079]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887289] |	 Wynik cząstkowy: 90
[Czas: 15:43:01.079]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887289] |	 Wynik cząstkowy: 91
[Czas: 15:43:01.079]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887289] |	 Wynik cząstkowy: 83
[Czas: 15:43:01.079]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887289] |	 Wynik cząstkowy: 69
[Czas: 15:43:01.079]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887289] |	 Wynik cząstkowy: 12
[Czas: 15:43:01.080]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887289] |	 ZDAŁ A (-> B) |	 Wynik: 69.00 pkt
[Czas: 15:43:01.080]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887290] treść nr: 14
[Czas: 15:43:01.080]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887290] treść nr: 27
[Czas: 15:43:01.081]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887290] treść nr: 31
[Czas: 15:43:01.081]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887290] treść nr: 7
[Czas: 15:43:01.081]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887290] treść nr: 48
[Czas: 15:43:01.282]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887290] |	 Wynik cząstkowy: 45
[Czas: 15:43:01.282]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887290] |	 Wynik cząstkowy: 26
[Czas: 15:43:01.282]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887290] |	 Wynik cząstkowy: 33
[Czas: 15:43:01.282]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887290] |	 Wynik cząstkowy: 62
[Czas: 15:43:01.282]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887290] |	 Wynik cząstkowy: 7
[Czas: 15:43:01.283]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887290] |	 ZDAŁ A (-> B) |	 Wynik: 34.60 pkt
[Czas: 15:43:01.283]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887291] treść nr: 3
[Czas: 15:43:01.283]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887291] treść nr: 39
[Czas: 15:43:01.283]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887291] treść nr: 1
[Czas: 15:43:01.284]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887291] treść nr: 2
[Czas: 15:43:01.284]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887291] treść nr: 21
[Czas: 15:43:01.485]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887291] |	 Wynik cząstkowy: 96
[Czas: 15:43:01.485]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887291] |	 Wynik cząstkowy: 53
[Czas: 15:43:01.485]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887291] |	 Wynik cząstkowy: 45
[Czas: 15:43:01.485]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887291] |	 Wynik cząstkowy: 6
[Czas: 15:43:01.485]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887291] |	 Wynik cząstkowy: 84
[Czas: 15:43:01.486]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887291] |	 ZDAŁ A (-> B) |	 Wynik: 56.80 pkt
[Czas: 15:43:01.486]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887292] treść nr: 50
[Czas: 15:43:01.486]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887292] treść nr: 30
[Czas: 15:43:01.487]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887292] treść nr: 26
[Czas: 15:43:01.487]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887292] treść nr: 21
[Czas: 15:43:01.487]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887292] treść nr: 23
[Czas: 15:43:01.703]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887292] |	 Wynik cząstkowy: 45
[Czas: 15:43:01.703]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887292] |	 Wynik cząstkowy: 27
[Czas: 15:43:01.703]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887292] |	 Wynik cząstkowy: 100
[Czas: 15:43:01.703]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887292] |	 Wynik cząstkowy: 99
[Czas: 15:43:01.703]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887292] |	 Wynik cząstkowy: 2
[Czas: 15:43:01.703]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887292] |	 ZDAŁ A (-> B) |	 Wynik: 54.60 pkt
[Czas: 15:43:01.704]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887293] treść nr: 40
[Czas: 15:43:01.704]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887293] treść nr: 2
[Czas: 15:43:01.704]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887293] treść nr: 17
[Czas: 15:43:01.704]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887293] treść nr: 47
[Czas: 15:43:01.705]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887293] treść nr: 34
[Czas: 15:43:01.907]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887293] |	 Wynik cząstkowy: 38
[Czas: 15:43:01.907]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887293] |	 Wynik cząstkowy: 46
[Czas: 15:43:01.907]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887293] |	 Wynik cząstkowy: 84
[Czas: 15:43:01.907]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887293] |	 Wynik cząstkowy: 84
[Czas: 15:43:01.907]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887293] |	 Wynik cząstkowy: 51
[Czas: 15:43:01.908]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887293] |	 ZDAŁ A (-> B) |	 Wynik: 60.60 pkt
[Czas: 15:43:01.909]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887294] treść nr: 11
[Czas: 15:43:01.909]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887294] treść nr: 28
[Czas: 15:43:01.909]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887294] treść nr: 18
[Czas: 15:43:01.909]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887294] treść nr: 12
[Czas: 15:43:01.910]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887294] treść nr: 32
[Czas: 15:43:02.111]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887294] |	 Wynik cząstkowy: 34
